ResortID,Day,SkierID,LiftID,Time
0,1,22039,34,1
0,1,22047,25,1
0,1,22059,36,1
0,1,22062,6,1
0,1,22079,33,1
0,1,22121,21,1
0,1,22174,10,1
0,1,22176,29,1
0,1,22198,10,1
0,1,22203,18,1
0,1,22224,14,1
0,1,22255,19,1
0,1,22272,39,1
0,1,22288,29,1
0,1,22291,2,1
0,1,22313,25,1
0,1,22316,12,1
0,1,22343,18,1
0,1,22352,40,1
0,1,22356,22,1
0,1,22438,14,1
0,1,22449,10,1
0,1,22453,15,1
0,1,22491,40,1
0,1,22503,3,1
0,1,22543,7,1
0,1,22563,6,1
0,1,22578,20,1
0,1,22580,27,1
0,1,22588,20,1
0,1,22622,24,1
0,1,22639,10,1
0,1,22644,32,1
0,1,22663,36,1
0,1,22692,13,1
0,1,22699,3,1
0,1,22701,24,1
0,1,22704,17,1
0,1,22708,8,1
0,1,22716,15,1
0,1,22738,6,1
0,1,22743,32,1
0,1,22755,3,1
0,1,22757,33,1
0,1,22761,22,1
0,1,22769,36,1
0,1,22784,17,1
0,1,22801,9,1
0,1,22807,16,1
0,1,22833,6,1
0,1,22889,2,1
0,1,22896,25,1
0,1,22919,25,1
0,1,22927,6,1
0,1,22940,33,1
0,1,22953,25,1
0,1,22975,29,1
0,1,22979,16,1
0,1,22983,14,1
0,1,22988,6,1
0,1,22994,32,1
0,1,23033,17,1
0,1,23053,35,1
0,1,23074,26,1
0,1,23112,38,1
0,1,23154,39,1
0,1,23173,5,1
0,1,23198,34,1
0,1,23238,16,1
0,1,23274,14,1
0,1,23276,27,1
0,1,23357,37,1
0,1,23360,23,1
0,1,23375,18,1
0,1,23397,2,1
0,1,23430,32,1
0,1,23450,26,1
0,1,23467,35,1
0,1,23468,14,1
0,1,23483,11,1
0,1,23527,17,1
0,1,23586,36,1
0,1,23591,5,1
0,1,23631,24,1
0,1,23662,14,1
0,1,23670,22,1
0,1,23698,5,1
0,1,23704,3,1
0,1,23718,29,1
0,1,23726,6,1
0,1,23758,35,1
0,1,23778,26,1
0,1,23781,31,1
0,1,23843,3,1
0,1,23874,33,1
0,1,23884,17,1
0,1,23904,4,1
0,1,23918,9,1
0,1,23920,21,1
0,1,23926,30,1
0,1,23939,35,1
0,1,23974,1,1
0,1,23975,32,1
0,1,24022,20,1
0,1,24025,21,1
0,1,24084,1,1
0,1,24086,24,1
0,1,24091,17,1
0,1,24102,14,1
0,1,24112,13,1
0,1,24132,9,1
0,1,24161,13,1
0,1,24178,33,1
0,1,24190,21,1
0,1,24212,39,1
0,1,24214,25,1
0,1,24220,22,1
0,1,24285,35,1
0,1,24313,16,1
0,1,24331,11,1
0,1,24354,39,1
0,1,24381,17,1
0,1,24384,2,1
0,1,24392,22,1
0,1,24399,39,1
0,1,24408,14,1
0,1,24432,18,1
0,1,24434,30,1
0,1,24462,36,1
0,1,24480,21,1
0,1,24489,16,1
0,1,24508,18,1
0,1,24539,1,1
0,1,24541,31,1
0,1,24545,3,1
0,1,24555,29,1
0,1,24557,37,1
0,1,24596,33,1
0,1,24631,34,1
0,1,24634,9,1
0,1,24659,7,1
0,1,24695,8,1
0,1,24752,31,1
0,1,24784,19,1
0,1,24838,39,1
0,1,24841,1,1
0,1,24858,33,1
0,1,24903,31,1
0,1,24939,13,1
0,1,24941,22,1
0,1,24962,27,1
0,1,24977,19,1
0,1,24993,15,1
0,1,25014,5,1
0,1,25035,2,1
0,1,25043,11,1
0,1,25089,31,1
0,1,25093,37,1
0,1,25142,15,1
0,1,25157,19,1
0,1,25215,36,1
0,1,25229,4,1
0,1,25236,18,1
0,1,25249,14,1
0,1,25321,3,1
0,1,25347,19,1
0,1,25364,40,1
0,1,25368,34,1
0,1,25369,2,1
0,1,25382,33,1
0,1,25418,10,1
0,1,25434,38,1
0,1,25435,9,1
0,1,25450,7,1
0,1,25499,31,1
0,1,25516,39,1
0,1,25530,24,1
0,1,25534,11,1
0,1,25561,15,1
0,1,25578,31,1
0,1,25633,39,1
0,1,25667,16,1
0,1,25678,39,1
0,1,25746,22,1
0,1,25774,17,1
0,1,25778,35,1
0,1,25789,29,1
0,1,25811,40,1
0,1,25816,37,1
0,1,25827,6,1
0,1,25832,38,1
0,1,25846,15,1
0,1,25848,20,1
0,1,25852,21,1
0,1,25885,6,1
0,1,25897,6,1
0,1,25925,19,1
0,1,25945,15,1
0,1,25963,6,1
0,1,25980,30,1
0,1,26029,16,1
0,1,26072,6,1
0,1,26088,34,1
0,1,26094,20,1
0,1,26108,10,1
0,1,26118,15,1
0,1,26122,16,1
0,1,26151,27,1
0,1,26155,25,1
0,1,26158,28,1
0,1,26219,37,1
0,1,26230,8,1
0,1,26235,3,1
0,1,26246,38,1
0,1,26271,8,1
0,1,26287,34,1
0,1,26304,10,1
0,1,26310,26,1
0,1,26314,31,1
0,1,26366,31,1
0,1,26368,6,1
0,1,26379,26,1
0,1,26397,40,1
0,1,26431,32,1
0,1,26446,40,1
0,1,26449,30,1
0,1,26478,10,1
0,1,26481,39,1
0,1,26491,38,1
0,1,26494,23,1
0,1,26498,38,1
0,1,26523,16,1
0,1,26531,30,1
0,1,26557,28,1
0,1,26566,38,1
0,1,26609,20,1
0,1,26617,26,1
0,1,26665,26,1
0,1,26672,11,1
0,1,26693,26,1
0,1,26711,21,1
0,1,26713,23,1
0,1,26818,3,1
0,1,26829,6,1
0,1,26908,6,1
0,1,26961,1,1
0,1,26975,32,1
0,1,26986,38,1
0,1,26993,14,1
0,1,27026,38,1
0,1,27036,9,1
0,1,27041,13,1
0,1,27046,37,1
0,1,27072,28,1
0,1,27081,7,1
0,1,27083,33,1
0,1,27125,4,1
0,1,27150,39,1
0,1,27155,27,1
0,1,27173,7,1
0,1,27177,34,1
0,1,27188,20,1
0,1,27211,33,1
0,1,27239,5,1
0,1,27244,36,1
0,1,27262,26,1
0,1,27422,14,1
0,1,27426,34,1
0,1,27454,11,1
0,1,27460,12,1
0,1,27489,30,1
0,1,27515,18,1
0,1,27569,38,1
0,1,27574,36,1
0,1,27601,22,1
0,1,27618,21,1
0,1,27642,36,1
0,1,27649,3,1
0,1,27652,35,1
0,1,27653,4,1
0,1,27655,25,1
0,1,27659,24,1
0,1,27662,9,1
0,1,27680,10,1
0,1,27686,5,1
0,1,27729,29,1
0,1,27733,23,1
0,1,27753,2,1
0,1,27774,30,1
0,1,27776,39,1
0,1,27778,38,1
0,1,27780,37,1
0,1,27817,34,1
0,1,27818,28,1
0,1,27851,39,1
0,1,27879,18,1
0,1,27900,9,1
0,1,27906,36,1
0,1,27910,4,1
0,1,27941,29,1
0,1,27953,33,1
0,1,27962,27,1
0,1,27982,6,1
0,1,28001,31,1
0,1,28079,37,1
0,1,28136,39,1
0,1,28165,11,1
0,1,28180,11,1
0,1,28189,7,1
0,1,28202,38,1
0,1,28206,21,1
0,1,28213,24,1
0,1,28220,24,1
0,1,28222,6,1
0,1,28242,35,1
0,1,28261,37,1
0,1,28285,19,1
0,1,28308,13,1
0,1,28333,34,1
0,1,28347,22,1
0,1,28388,2,1
0,1,28390,24,1
0,1,28431,9,1
0,1,28439,29,1
0,1,28461,37,1
0,1,28471,29,1
0,1,28474,19,1
0,1,28491,13,1
0,1,28497,34,1
0,1,28513,35,1
0,1,28517,9,1
0,1,28530,11,1
0,1,28560,12,1
0,1,28580,1,1
0,1,28587,17,1
0,1,28593,26,1
0,1,28626,20,1
0,1,28630,25,1
0,1,28641,21,1
0,1,28672,24,1
0,1,28682,25,1
0,1,28742,2,1
0,1,28747,5,1
0,1,28749,15,1
0,1,28756,17,1
0,1,28796,1,1
0,1,28817,35,1
0,1,28825,32,1
0,1,28847,27,1
0,1,28852,32,1
0,1,28892,7,1
0,1,28904,12,1
0,1,28929,30,1
0,1,29001,34,1
0,1,29005,20,1
0,1,29006,19,1
0,1,29023,28,1
0,1,29025,37,1
0,1,29027,28,1
0,1,29046,15,1
0,1,29051,37,1
0,1,29069,13,1
0,1,29087,7,1
0,1,29094,34,1
0,1,29102,38,1
0,1,29112,35,1
0,1,29116,18,1
0,1,29131,30,1
0,1,29188,19,1
0,1,29233,2,1
0,1,29237,38,1
0,1,29257,23,1
0,1,29259,28,1
0,1,29263,22,1
0,1,29264,35,1
0,1,29267,35,1
0,1,29280,19,1
0,1,29311,18,1
0,1,29314,13,1
0,1,29353,5,1
0,1,29354,1,1
0,1,29355,38,1
0,1,29384,31,1
0,1,29398,10,1
0,1,29400,36,1
0,1,29407,22,1
0,1,29409,40,1
0,1,29445,3,1
0,1,29469,2,1
0,1,29516,29,1
0,1,29517,26,1
0,1,29519,21,1
0,1,29520,25,1
0,1,29528,22,1
0,1,29549,2,1
0,1,29582,18,1
0,1,29593,18,1
0,1,29673,9,1
0,1,29693,12,1
0,1,29695,15,1
0,1,29698,15,1
0,1,29710,13,1
0,1,29714,38,1
0,1,29717,20,1
0,1,29718,13,1
0,1,29739,12,1
0,1,29752,22,1
0,1,29784,23,1
0,1,29857,35,1
0,1,29890,1,1
0,1,29891,29,1
0,1,29910,24,1
0,1,29922,37,1
0,1,29933,1,1
0,1,29937,11,1
0,1,29941,25,1
0,1,29953,31,1
0,1,29960,17,1
0,1,29978,34,1
0,1,30000,31,1
0,1,30016,37,1
0,1,30051,17,1
0,1,30063,19,1
0,1,30107,16,1
0,1,30135,2,1
0,1,30144,7,1
0,1,30151,39,1
0,1,30171,16,1
0,1,30173,3,1
0,1,30219,13,1
0,1,30244,26,1
0,1,30247,17,1
0,1,30255,16,1
0,1,30259,12,1
0,1,30273,5,1
0,1,30284,16,1
0,1,30290,37,1
0,1,30340,32,1
0,1,30353,24,1
0,1,30368,16,1
0,1,30400,14,1
0,1,30406,10,1
0,1,30415,14,1
0,1,30428,10,1
0,1,30453,8,1
0,1,30477,11,1
0,1,30496,34,1
0,1,30498,6,1
0,1,30504,5,1
0,1,30506,36,1
0,1,30509,33,1
0,1,30510,11,1
0,1,30518,36,1
0,1,30525,18,1
0,1,30537,33,1
0,1,30558,5,1
0,1,30576,30,1
0,1,30621,26,1
0,1,30632,24,1
0,1,30647,15,1
0,1,30654,34,1
0,1,30662,15,1
0,1,30693,26,1
0,1,30694,9,1
0,1,30732,12,1
0,1,30755,32,1
0,1,30774,16,1
0,1,30786,25,1
0,1,30797,20,1
0,1,30848,38,1
0,1,30865,33,1
0,1,30881,6,1
0,1,30895,18,1
0,1,30898,31,1
0,1,30901,2,1
0,1,30904,2,1
0,1,30906,40,1
0,1,30918,39,1
0,1,30928,28,1
0,1,30931,24,1
0,1,30932,11,1
0,1,30975,29,1
0,1,30984,18,1
0,1,31001,33,1
0,1,31008,37,1
0,1,31029,22,1
0,1,31050,6,1
0,1,31054,12,1
0,1,31064,27,1
0,1,31080,9,1
0,1,31082,4,1
0,1,31096,15,1
0,1,31107,23,1
0,1,31110,39,1
0,1,31133,31,1
0,1,31156,11,1
0,1,31166,38,1
0,1,31169,18,1
0,1,31180,27,1
0,1,31185,32,1
0,1,31207,31,1
0,1,31236,33,1
0,1,31284,35,1
0,1,31288,3,1
0,1,31294,14,1
0,1,31351,12,1
0,1,31358,19,1
0,1,31371,19,1
0,1,31376,28,1
0,1,31378,9,1
0,1,31387,31,1
0,1,31398,38,1
0,1,31411,7,1
0,1,31421,11,1
0,1,31428,16,1
0,1,31429,5,1
0,1,31436,12,1
0,1,31452,21,1
0,1,31475,8,1
0,1,31478,29,1
0,1,31495,28,1
0,1,31515,1,1
0,1,31518,14,1
0,1,31556,8,1
0,1,31582,5,1
0,1,31585,35,1
0,1,31620,21,1
0,1,31622,18,1
0,1,31637,14,1
0,1,31645,4,1
0,1,31675,40,1
0,1,31696,33,1
0,1,31702,28,1
0,1,31705,32,1
0,1,31737,18,1
0,1,31745,34,1
0,1,31757,20,1
0,1,31780,12,1
0,1,31856,33,1
0,1,31875,27,1
0,1,31876,21,1
0,1,31886,4,1
0,1,31893,11,1
0,1,31937,40,1
0,1,31949,32,1
0,1,31971,30,1
0,1,31972,24,1
0,1,31993,38,1
0,1,31995,12,1
0,1,31999,19,1
0,1,32001,18,1
0,1,32002,9,1
0,1,32009,3,1
0,1,32022,7,1
0,1,32033,40,1
0,1,32035,32,1
0,1,32102,18,1
0,1,32117,13,1
0,1,32193,5,1
0,1,32206,9,1
0,1,32213,32,1
0,1,32218,17,1
0,1,32258,39,1
0,1,32261,2,1
0,1,32301,14,1
0,1,32308,34,1
0,1,32318,16,1
0,1,32333,1,1
0,1,32366,23,1
0,1,32385,32,1
0,1,32386,2,1
0,1,32395,35,1
0,1,32400,37,1
0,1,32421,6,1
0,1,32434,4,1
0,1,32438,8,1
0,1,32442,9,1
0,1,32461,10,1
0,1,32469,3,1
0,1,32478,29,1
0,1,32502,10,1
0,1,32579,37,1
0,1,32594,2,1
0,1,32618,2,1
0,1,32619,18,1
0,1,32648,34,1
0,1,32667,13,1
0,1,32678,20,1
0,1,32690,11,1
0,1,32709,29,1
0,1,32730,32,1
0,1,32742,4,1
0,1,32749,34,1
0,1,32768,22,1
0,1,32818,20,1
0,1,32899,18,1
0,1,32913,27,1
0,1,32930,17,1
0,1,32936,33,1
0,1,32948,5,1
0,1,32949,37,1
0,1,32952,21,1
0,1,32988,26,1
0,1,32998,12,1
0,1,32999,11,1
0,1,33030,40,1
0,1,33037,16,1
0,1,33046,26,1
0,1,33085,9,1
0,1,33106,3,1
0,1,33116,18,1
0,1,33133,14,1
0,1,33136,27,1
0,1,33137,4,1
0,1,33143,36,1
0,1,33156,13,1
0,1,33236,23,1
0,1,33257,25,1
0,1,33262,28,1
0,1,33265,14,1
0,1,33270,34,1
0,1,33291,1,1
0,1,33311,21,1
0,1,33377,26,1
0,1,33389,5,1
0,1,33402,4,1
0,1,33403,10,1
0,1,33415,22,1
0,1,33428,37,1
0,1,33438,10,1
0,1,33449,3,1
0,1,33476,39,1
0,1,33504,28,1
0,1,33522,25,1
0,1,33544,40,1
0,1,33557,29,1
0,1,33587,22,1
0,1,33588,34,1
0,1,33591,25,1
0,1,33595,3,1
0,1,33596,17,1
0,1,33601,19,1
0,1,33602,3,1
0,1,33629,16,1
0,1,33633,32,1
0,1,33645,11,1
0,1,33665,34,1
0,1,33668,16,1
0,1,33685,13,1
0,1,33695,17,1
0,1,33733,40,1
0,1,33746,7,1
0,1,33764,16,1
0,1,33774,18,1
0,1,33780,15,1
0,1,33781,2,1
0,1,33803,12,1
0,1,33809,22,1
0,1,33821,5,1
0,1,33849,3,1
0,1,33854,2,1
0,1,33879,15,1
0,1,33888,12,1
0,1,33890,2,1
0,1,33901,24,1
0,1,33912,14,1
0,1,33922,17,1
0,1,33924,7,1
0,1,33973,10,1
0,1,33997,40,1
0,1,34042,22,1
0,1,34051,33,1
0,1,34066,1,1
0,1,34089,39,1
0,1,34115,30,1
0,1,34116,18,1
0,1,34120,15,1
0,1,34122,26,1
0,1,34137,12,1
0,1,34142,13,1
0,1,34146,2,1
0,1,34147,34,1
0,1,34149,9,1
0,1,34165,22,1
0,1,34179,23,1
0,1,34194,2,1
0,1,34215,23,1
0,1,34216,33,1
0,1,34273,28,1
0,1,34282,14,1
0,1,34284,2,1
0,1,34311,3,1
0,1,34343,28,1
0,1,34345,18,1
0,1,34353,17,1
0,1,34358,19,1
0,1,34359,14,1
0,1,34361,5,1
0,1,34379,7,1
0,1,34401,32,1
0,1,34406,20,1
0,1,34407,4,1
0,1,34418,8,1
0,1,34426,21,1
0,1,34431,1,1
0,1,34438,18,1
0,1,34448,15,1
0,1,34455,37,1
0,1,34518,24,1
0,1,34520,16,1
0,1,34522,3,1
0,1,34567,25,1
0,1,34582,8,1
0,1,34610,34,1
0,1,34656,25,1
0,1,34665,38,1
0,1,34666,12,1
0,1,34720,22,1
0,1,34753,23,1
0,1,34761,29,1
0,1,34765,19,1
0,1,34828,36,1
0,1,34834,37,1
0,1,34859,26,1
0,1,34882,20,1
0,1,34891,38,1
0,1,34899,20,1
0,1,34918,19,1
0,1,34926,20,1
0,1,34943,3,1
0,1,34944,30,1
0,1,34948,18,1
0,1,34958,3,1
0,1,34978,19,1
0,1,35026,2,1
0,1,35042,36,1
0,1,35053,15,1
0,1,35077,6,1
0,1,35078,25,1
0,1,35135,1,1
0,1,35144,40,1
0,1,35149,6,1
0,1,35163,27,1
0,1,35188,30,1
0,1,35201,2,1
0,1,35211,38,1
0,1,35217,18,1
0,1,35243,28,1
0,1,35267,29,1
0,1,35278,27,1
0,1,35305,39,1
0,1,35333,27,1
0,1,35352,29,1
0,1,35411,5,1
0,1,35421,10,1
0,1,35460,17,1
0,1,35461,29,1
0,1,35463,14,1
0,1,35482,22,1
0,1,35498,18,1
0,1,35501,3,1
0,1,35521,21,1
0,1,35527,21,1
0,1,35536,5,1
0,1,35543,3,1
0,1,35554,21,1
0,1,35563,15,1
0,1,35569,3,1
0,1,35579,3,1
0,1,35621,31,1
0,1,35627,19,1
0,1,35644,37,1
0,1,35653,28,1
0,1,35659,12,1
0,1,35669,21,1
0,1,35677,33,1
0,1,35688,5,1
0,1,35691,6,1
0,1,35714,39,1
0,1,35722,26,1
0,1,35726,9,1
0,1,35735,24,1
0,1,35773,36,1
0,1,35776,14,1
0,1,35786,18,1
0,1,35803,11,1
0,1,35846,35,1
0,1,35929,12,1
0,1,35937,36,1
0,1,35982,12,1
0,1,36000,3,1
0,1,36009,4,1
0,1,36012,12,1
0,1,36022,35,1
0,1,36037,26,1
0,1,36062,27,1
0,1,36079,16,1
0,1,36090,29,1
0,1,36111,33,1
0,1,36113,37,1
0,1,36160,1,1
0,1,36172,34,1
0,1,36177,14,1
0,1,36200,28,1
0,1,36221,34,1
0,1,36260,16,1
0,1,36261,6,1
0,1,36281,38,1
0,1,36291,9,1
0,1,36298,14,1
0,1,36299,17,1
0,1,36333,20,1
0,1,36377,9,1
0,1,36401,17,1
0,1,36410,38,1
0,1,36422,28,1
0,1,36438,12,1
0,1,36449,6,1
0,1,36557,14,1
0,1,36590,28,1
0,1,36611,28,1
0,1,36616,12,1
0,1,36651,29,1
0,1,36665,9,1
0,1,36683,8,1
0,1,36718,25,1
0,1,36720,37,1
0,1,36722,33,1
0,1,36727,21,1
0,1,36749,38,1
0,1,36757,17,1
0,1,36760,31,1
0,1,36767,13,1
0,1,36773,31,1
0,1,36792,25,1
0,1,36817,34,1
0,1,36818,17,1
0,1,36825,38,1
0,1,36842,1,1
0,1,36858,28,1
0,1,36868,2,1
0,1,36882,38,1
0,1,36899,17,1
0,1,36910,18,1
0,1,36915,6,1
0,1,36917,15,1
0,1,36950,27,1
0,1,36959,22,1
0,1,37025,33,1
0,1,37048,12,1
0,1,37049,9,1
0,1,37051,10,1
0,1,37054,30,1
0,1,37085,37,1
0,1,37132,9,1
0,1,37170,26,1
0,1,37192,33,1
0,1,37196,27,1
0,1,37209,36,1
0,1,37238,29,1
0,1,37245,35,1
0,1,37246,25,1
0,1,37278,9,1
0,1,37289,30,1
0,1,37343,18,1
0,1,37363,33,1
0,1,37370,29,1
0,1,37389,38,1
0,1,37412,12,1
0,1,37445,13,1
0,1,37450,27,1
0,1,37456,25,1
0,1,37491,19,1
0,1,37511,14,1
0,1,37521,34,1
0,1,37525,9,1
0,1,37526,25,1
0,1,37530,38,1
0,1,37592,37,1
0,1,37595,14,1
0,1,37624,13,1
0,1,37670,2,1
0,1,37678,23,1
0,1,37689,11,1
0,1,37690,25,1
0,1,37753,31,1
0,1,37793,18,1
0,1,37811,36,1
0,1,37838,39,1
0,1,37849,6,1
0,1,37856,29,1
0,1,37879,31,1
0,1,37884,9,1
0,1,37909,1,1
0,1,37916,23,1
0,1,37937,8,1
0,1,37949,25,1
0,1,37955,21,1
0,1,37964,4,1
0,1,37979,35,1
0,1,37987,29,1
0,1,37999,5,1
0,1,38016,17,1
0,1,38072,21,1
0,1,38083,32,1
0,1,38092,30,1
0,1,38144,30,1
0,1,38146,6,1
0,1,38165,5,1
0,1,38218,7,1
0,1,38224,28,1
0,1,38250,28,1
0,1,38275,22,1
0,1,38279,39,1
0,1,38283,37,1
0,1,38296,23,1
0,1,38297,28,1
0,1,38300,13,1
0,1,38307,3,1
0,1,38370,23,1
0,1,38386,34,1
0,1,38456,37,1
0,1,38462,6,1
0,1,38519,25,1
0,1,38590,9,1
0,1,38606,31,1
0,1,38635,3,1
0,1,38657,22,1
0,1,38662,22,1
0,1,38673,9,1
0,1,38691,25,1
0,1,38746,24,1
0,1,38783,11,1
0,1,38789,16,1
0,1,38802,26,1
0,1,38809,5,1
0,1,38816,11,1
0,1,38826,23,1
0,1,38848,24,1
0,1,38856,20,1
0,1,38861,39,1
0,1,38881,40,1
0,1,38891,33,1
0,1,38922,20,1
0,1,38952,20,1
0,1,38969,33,1
0,1,38979,8,1
0,1,39003,22,1
0,1,39014,33,1
0,1,39047,8,1
0,1,39079,7,1
0,1,39097,21,1
0,1,39101,18,1
0,1,39105,23,1
0,1,39127,25,1
0,1,39156,25,1
0,1,39183,29,1
0,1,39190,10,1
0,1,39219,40,1
0,1,39222,38,1
0,1,39226,31,1
0,1,39267,23,1
0,1,39276,35,1
0,1,39299,24,1
0,1,39301,6,1
0,1,39307,6,1
0,1,39313,40,1
0,1,39329,36,1
0,1,39353,2,1
0,1,39360,20,1
0,1,39364,38,1
0,1,39370,13,1
0,1,39390,9,1
0,1,39435,14,1
0,1,39447,13,1
0,1,39482,39,1
0,1,39484,36,1
0,1,39507,24,1
0,1,39547,9,1
0,1,39567,1,1
0,1,39586,3,1
0,1,39600,14,1
0,1,39624,23,1
0,1,39666,30,1
0,1,39667,13,1
0,1,39675,33,1
0,1,39693,21,1
0,1,39718,2,1
0,1,39722,2,1
0,1,39732,17,1
0,1,39780,10,1
0,1,39791,17,1
0,1,39824,8,1
0,1,39842,21,1
0,1,39954,5,1
0,1,39971,27,1
0,1,39990,37,1
0,1,31,23,2
0,1,42,13,2
0,1,49,17,2
0,1,53,9,2
0,1,59,26,2
0,1,81,8,2
0,1,134,19,2
0,1,150,26,2
0,1,166,27,2
0,1,194,14,2
0,1,204,30,2
0,1,209,11,2
0,1,221,13,2
0,1,244,31,2
0,1,249,7,2
0,1,277,24,2
0,1,295,25,2
0,1,355,39,2
0,1,361,23,2
0,1,371,32,2
0,1,381,5,2
0,1,410,11,2
0,1,417,36,2
0,1,425,10,2
0,1,441,34,2
0,1,457,30,2
0,1,468,15,2
0,1,497,18,2
0,1,507,29,2
0,1,543,16,2
0,1,565,24,2
0,1,604,36,2
0,1,650,5,2
0,1,664,21,2
0,1,666,21,2
0,1,686,17,2
0,1,716,12,2
0,1,723,28,2
0,1,731,33,2
0,1,732,20,2
0,1,750,28,2
0,1,800,13,2
0,1,816,1,2
0,1,825,33,2
0,1,855,35,2
0,1,899,30,2
0,1,926,13,2
0,1,935,40,2
0,1,946,13,2
0,1,955,40,2
0,1,1008,39,2
0,1,1012,18,2
0,1,1025,9,2
0,1,1045,32,2
0,1,1052,6,2
0,1,1059,38,2
0,1,1108,29,2
0,1,1111,31,2
0,1,1122,36,2
0,1,1133,9,2
0,1,1138,13,2
0,1,1154,25,2
0,1,1167,28,2
0,1,1173,17,2
0,1,1196,32,2
0,1,1205,13,2
0,1,1206,36,2
0,1,1209,7,2
0,1,1217,12,2
0,1,1253,4,2
0,1,1285,6,2
0,1,1297,11,2
0,1,1315,12,2
0,1,1323,17,2
0,1,1324,34,2
0,1,1327,10,2
0,1,1328,36,2
0,1,1329,12,2
0,1,1357,31,2
0,1,1377,30,2
0,1,1395,24,2
0,1,1475,24,2
0,1,1547,28,2
0,1,1555,11,2
0,1,1561,17,2
0,1,1581,33,2
0,1,1582,12,2
0,1,1588,4,2
0,1,1613,23,2
0,1,1615,22,2
0,1,1630,31,2
0,1,1649,25,2
0,1,1657,24,2
0,1,1673,1,2
0,1,1692,21,2
0,1,1700,29,2
0,1,1732,18,2
0,1,1755,14,2
0,1,1759,29,2
0,1,1841,17,2
0,1,1849,23,2
0,1,1872,38,2
0,1,1883,24,2
0,1,1899,6,2
0,1,1900,10,2
0,1,1942,30,2
0,1,1947,2,2
0,1,1974,35,2
0,1,2031,39,2
0,1,2063,13,2
0,1,2064,37,2
0,1,2073,13,2
0,1,2077,14,2
0,1,2085,5,2
0,1,2111,16,2
0,1,2134,18,2
0,1,2146,25,2
0,1,2214,23,2
0,1,2241,4,2
0,1,2256,34,2
0,1,2260,39,2
0,1,2291,16,2
0,1,2303,11,2
0,1,2391,39,2
0,1,2428,17,2
0,1,2434,2,2
0,1,2467,20,2
0,1,2516,17,2
0,1,2610,23,2
0,1,2624,10,2
0,1,2633,31,2
0,1,2650,5,2
0,1,2675,23,2
0,1,2742,9,2
0,1,2745,5,2
0,1,2747,37,2
0,1,2748,25,2
0,1,2772,33,2
0,1,2778,6,2
0,1,2832,12,2
0,1,2833,17,2
0,1,2859,18,2
0,1,2863,13,2
0,1,2872,25,2
0,1,2936,18,2
0,1,2966,19,2
0,1,3014,34,2
0,1,3022,15,2
0,1,3047,40,2
0,1,3053,16,2
0,1,3063,35,2
0,1,3111,7,2
0,1,3113,6,2
0,1,3150,32,2
0,1,3155,18,2
0,1,3198,11,2
0,1,3200,34,2
0,1,3256,35,2
0,1,3261,24,2
0,1,3267,24,2
0,1,3277,26,2
0,1,3314,36,2
0,1,3357,37,2
0,1,3380,15,2
0,1,3390,8,2
0,1,3401,7,2
0,1,3408,22,2
0,1,3409,18,2
0,1,3428,29,2
0,1,3440,11,2
0,1,3458,29,2
0,1,3487,14,2
0,1,3489,2,2
0,1,3526,13,2
0,1,3548,8,2
0,1,3564,6,2
0,1,3577,14,2
0,1,3578,8,2
0,1,3600,8,2
0,1,3603,33,2
0,1,3619,27,2
0,1,3642,30,2
0,1,3651,26,2
0,1,3669,27,2
0,1,3677,28,2
0,1,3683,11,2
0,1,3716,8,2
0,1,3745,38,2
0,1,3746,13,2
0,1,3749,20,2
0,1,3770,35,2
0,1,3777,28,2
0,1,3802,22,2
0,1,3804,32,2
0,1,3813,29,2
0,1,3818,13,2
0,1,3833,26,2
0,1,3848,17,2
0,1,3855,20,2
0,1,3869,2,2
0,1,3884,24,2
0,1,3895,35,2
0,1,3909,15,2
0,1,3924,23,2
0,1,3947,6,2
0,1,3958,8,2
0,1,3967,26,2
0,1,3994,24,2
0,1,3999,31,2
0,1,4000,4,2
0,1,4003,4,2
0,1,4021,17,2
0,1,4039,16,2
0,1,4082,19,2
0,1,4088,2,2
0,1,4101,35,2
0,1,4106,22,2
0,1,4138,27,2
0,1,4144,30,2
0,1,4145,40,2
0,1,4163,31,2
0,1,4180,8,2
0,1,4185,28,2
0,1,4188,20,2
0,1,4203,31,2
0,1,4215,28,2
0,1,4238,30,2
0,1,4241,20,2
